    User: glassfish
    Date: Wed 19-Feb-2014 (050) 18:49:03
  Status: request completed successfully


GROUP 1    Satellite   Resolution   Factor
            isee3         720         1

           Start Time           Stop Time 
           2014  50  0.00000    2014 223  0.00000


 Coord/            Min/Max          Range Filter              Filter
Component   Output Markers      Minimum         Maximum      Mins/Maxes
GSE X        YES      -           -               -               -   
GSE Y        YES      -           -               -               -   
GSE Z        YES      -           -               -               -   
GSE Lat      YES      -           -               -               -   
GSE Lon      YES      -           -               -               -   


Addtnl             Min/Max          Range Filter              Filter
Options     Output Markers      Minimum         Maximum      Mins/Maxes
dEarth       YES      -           -               -               -   

Output - File: 
         lines per page: 0
 
Formats and units:
    Day/Time format: YY/MM/DD HH:MM
    Degrees/Hemisphere format: Decimal degrees with 1 place(s).
        Longitude 0 to 360, latitude -90 to 90.
    Distance format: Kilometers with 3 place(s).

isee3
      Time                         GSE (km)                        GSE         Radius    
yy/mm/dd hh:mm        X               Y               Z         Lat   Long      (km)     
14/06/07 23:00     9107838.000     8470502.000       34335.941   0.2  42.9   12437978.000
14/06/07 23:12     9106701.000     8468355.000       34315.309   0.2  42.9   12435684.000
14/06/07 23:24     9106121.000     8465611.000       34294.680   0.2  42.9   12433389.000
14/06/07 23:36     9104985.000     8463462.000       34273.656   0.2  42.9   12431095.000
14/06/07 23:48     9103851.000     8461316.000       34252.633   0.2  42.9   12428802.000
14/06/08 00:00     9102717.000     8459166.000       34231.223   0.2  42.9   12426509.000
14/06/08 00:12     9101583.000     8457017.000       34210.203   0.2  42.9   12424215.000
14/06/08 00:24     9100445.000     8454871.000       34189.570   0.2  42.9   12421921.000
14/06/08 00:36     9099314.000     8452722.000       34168.938   0.2  42.9   12419628.000
14/06/08 00:48     9098730.000     8449981.000       34147.137   0.2  42.9   12417336.000
14/06/08 01:00     9097593.000     8447836.000       34126.504   0.2  42.9   12415043.000
14/06/08 01:12     9096460.000     8445687.000       34106.262   0.2  42.9   12412751.000
14/06/08 01:24     9095325.000     8443540.000       34084.461   0.2  42.9   12410458.000
14/06/08 01:36     9094189.000     8441395.000       34063.828   0.2  42.9   12408166.000
14/06/08 01:48     9093056.000     8439248.000       34042.805   0.2  42.9   12405875.000
14/06/08 02:00     9091920.000     8437102.000       34022.172   0.2  42.9   12403583.000
14/06/08 02:12     9090784.000     8434956.000       34000.762   0.2  42.9   12401291.000
14/06/08 02:24     9090200.000     8432218.000       33980.129   0.2  42.8   12399000.000
14/06/08 02:36     9089064.000     8430073.000       33959.496   0.2  42.8   12396708.000
14/06/08 02:48     9087931.000     8427927.000       33938.086   0.2  42.8   12394418.000
14/06/08 03:00     9086796.000     8425783.000       33917.066   0.2  42.8   12392127.000
14/06/08 03:12     9085659.000     8423639.000       33896.434   0.2  42.8   12389836.000
14/06/08 03:24     9084525.000     8421494.000       33874.633   0.2  42.8   12387546.000
14/06/08 03:36     9083391.000     8419349.000       33854.000   0.2  42.8   12385255.000
14/06/08 03:48     9082801.000     8416615.000       33832.977   0.2  42.8   12382965.000
14/06/08 04:00     9081668.000     8414469.000       33811.957   0.2  42.8   12380675.000
14/06/08 04:12     9080532.000     8412326.000       33790.547   0.2  42.8   12378386.000
14/06/08 04:24     9079396.000     8410184.000       33770.691   0.2  42.8   12376096.000
14/06/08 04:36     9078260.000     8408043.000       33748.891   0.2  42.8   12373806.000
14/06/08 04:48     9077126.000     8405898.000       33727.867   0.2  42.8   12371519.000
14/06/08 05:00     9075989.000     8403755.000       33707.238   0.2  42.8   12369228.000
14/06/08 05:12     9074853.000     8401613.000       33686.215   0.2  42.8   12366940.000
14/06/08 05:24     9074265.000     8398880.000       33665.582   0.2  42.8   12364651.000
14/06/08 05:36     9073130.000     8396738.000       33644.559   0.2  42.8   12362364.000
14/06/08 05:48     9071994.000     8394598.000       33623.148   0.2  42.8   12360075.000
14/06/08 06:00     9070858.000     8392456.000       33601.738   0.2  42.8   12357788.000
14/06/08 06:12     9069723.000     8390314.000       33581.105   0.2  42.8   12355500.000
14/06/08 06:24     9068586.000     8388174.000       33560.086   0.2  42.8   12353212.000
14/06/08 06:36     9067451.000     8386033.000       33539.840   0.2  42.8   12350925.000
14/06/08 06:48     9066861.000     8383302.000       33518.039   0.2  42.8   12348637.000
14/06/08 07:00     9065724.000     8381160.000       33497.020   0.2  42.8   12346350.000
14/06/08 07:12     9064591.000     8379022.000       33476.387   0.2  42.7   12344063.000
14/06/08 07:24     9063452.000     8376881.500       33455.363   0.2  42.7   12341776.000
14/06/08 07:36     9062316.000     8374743.500       33434.730   0.2  42.7   12339489.000
14/06/08 07:48     9061181.000     8372605.000       33413.320   0.2  42.7   12337204.000
14/06/08 08:00     9060045.000     8370463.000       33392.301   0.2  42.7   12334918.000
14/06/08 08:12     9058906.000     8368328.000       33370.887   0.2  42.7   12332633.000
14/06/08 08:24     9058315.000     8365597.500       33350.254   0.2  42.7   12330346.000
14/06/08 08:36     9057180.000     8363458.000       33330.012   0.2  42.7   12328060.000
14/06/08 08:48     9056044.000     8361322.500       33308.602   0.2  42.7   12325776.000
14/06/08 09:00     9054906.000     8359185.000       33287.578   0.2  42.7   12323490.000
14/06/08 09:12     9053772.000     8357045.000       33266.168   0.2  42.7   12321205.000
14/06/08 09:24     9052633.000     8354908.500       33245.926   0.2  42.7   12318920.000
14/06/08 09:36     9051497.000     8352772.000       33224.125   0.2  42.7   12316636.000
14/06/08 09:48     9050905.000     8350046.000       33203.102   0.2  42.7   12314351.000
14/06/08 10:00     9049767.000     8347910.500       33182.473   0.2  42.7   12312067.000
14/06/08 10:12     9048634.000     8345771.000       33161.840   0.2  42.7   12309783.000
14/06/08 10:24     9047497.000     8343637.000       33140.039   0.2  42.7   12307500.000
14/06/08 10:36     9046358.000     8341502.000       33119.406   0.2  42.7   12305215.000
14/06/08 10:48     9045220.000     8339365.000       33098.383   0.2  42.7   12302932.000
14/06/08 11:00     9044085.000     8337229.000       33077.363   0.2  42.7   12300649.000
14/06/08 11:12     9042946.000     8335096.000       33056.730   0.2  42.7   12298365.000
14/06/08 11:24     9042354.000     8332373.000       33035.320   0.2  42.7   12296083.000
14/06/08 11:36     9041215.000     8330237.500       33014.297   0.2  42.7   12293800.000
14/06/08 11:48     9040081.000     8328102.000       32993.273   0.2  42.7   12291518.000
14/06/08 12:00     9038943.000     8325967.500       32972.254   0.2  42.6   12289236.000
14/06/08 12:12     9037804.000     8323835.000       32952.012   0.2  42.6   12286954.000
14/06/08 12:24     9036668.000     8321700.500       32930.598   0.2  42.6   12284671.000
14/06/08 12:36     9035532.000     8319565.500       32908.797   0.2  42.6   12282390.000
14/06/08 12:48     9034936.000     8316844.000       32888.555   0.2  42.6   12280108.000
14/06/08 13:00     9033798.000     8314713.500       32867.535   0.2  42.6   12277826.000
14/06/08 13:12     9032660.000     8312580.000       32846.121   0.2  42.6   12275546.000
14/06/08 13:24     9031524.000     8310446.000       32825.102   0.2  42.6   12273264.000
14/06/08 13:36     9030385.000     8308315.000       32804.859   0.2  42.6   12270983.000
14/06/08 13:48     9029248.000     8306183.000       32783.445   0.2  42.6   12268702.000
14/06/08 14:00     9028109.000     8304052.000       32762.424   0.2  42.6   12266422.000
14/06/08 14:12     9026971.000     8301919.500       32741.793   0.2  42.6   12264141.000
14/06/08 14:24     9026376.000     8299198.500       32720.771   0.2  42.6   12261862.000
14/06/08 14:36     9025237.000     8297071.500       32699.359   0.2  42.6   12259583.000
14/06/08 14:48     9024100.000     8294938.000       32678.338   0.2  42.6   12257301.000
14/06/08 15:00     9022963.000     8292808.500       32657.705   0.2  42.6   12255024.000
14/06/08 15:12     9021825.000     8290677.500       32636.295   0.2  42.6   12252744.000
14/06/08 15:24     9020688.000     8288546.500       32615.271   0.2  42.6   12250465.000
14/06/08 15:36     9019550.000     8286417.000       32594.641   0.2  42.6   12248185.000
14/06/08 15:48     9018952.000     8283701.500       32573.229   0.2  42.6   12245907.000
14/06/08 16:00     9017811.000     8281572.000       32552.207   0.2  42.6   12243628.000
14/06/08 16:12     9016677.000     8279442.500       32530.797   0.2  42.6   12241351.000
14/06/08 16:24     9015538.000     8277311.500       32510.553   0.2  42.6   12239072.000
14/06/08 16:36     9014399.000     8275184.500       32489.920   0.2  42.6   12236793.000
14/06/08 16:48     9013259.000     8273058.000       32468.119   0.2  42.5   12234516.000
14/06/08 17:00     9012122.000     8270928.000       32447.488   0.2  42.5   12232239.000
14/06/08 17:12     9010984.000     8268801.500       32426.076   0.2  42.5   12229961.000
14/06/08 17:24     9010385.000     8266084.500       32405.834   0.2  42.5   12227683.000
14/06/08 17:36     9009247.000     8263959.000       32384.033   0.2  42.5   12225407.000
14/06/08 17:48     9008107.000     8261831.000       32363.400   0.2  42.5   12223130.000
14/06/08 18:00     9006969.000     8259704.500       32341.990   0.2  42.5   12220853.000
14/06/08 18:12     9005831.000     8257578.500       32320.967   0.2  42.5   12218577.000
14/06/08 18:24     9004693.000     8255451.500       32300.336   0.2  42.5   12216300.000
14/06/08 18:36     9003555.000     8253324.000       32279.312   0.2  42.5   12214025.000
14/06/08 18:48     9002953.000     8250611.500       32258.291   0.2  42.5   12211748.000
14/06/08 19:00     9001815.000     8248487.000       32237.270   0.2  42.5   12209473.000
14/06/08 19:12     9000675.000     8246362.000       32216.248   0.2  42.5   12207197.000
14/06/08 19:24     8999537.000     8244235.000       32195.227   0.2  42.5   12204922.000
14/06/08 19:36     8998399.000     8242110.500       32174.205   0.2  42.5   12202647.000
14/06/08 19:48     8997259.000     8239988.000       32153.184   0.2  42.5   12200373.000
14/06/08 20:00     8996121.000     8237862.500       32131.383   0.2  42.5   12198098.000
14/06/08 20:12     8994981.000     8235738.500       32111.139   0.2  42.5   12195823.000
14/06/08 20:24     8994380.000     8233028.000       32089.340   0.2  42.5   12193549.000
14/06/08 20:36     8993240.000     8230902.500       32069.096   0.2  42.5   12191274.000
14/06/08 20:48     8992102.000     8228780.000       32048.074   0.2  42.5   12189000.000
14/06/08 21:00     8990962.000     8226657.000       32026.662   0.2  42.5   12186727.000
14/06/08 21:12     8989822.000     8224531.500       32005.641   0.2  42.5   12184452.000
14/06/08 21:24     8988684.000     8222412.000       31984.619   0.2  42.5   12182180.000
14/06/08 21:36     8987545.000     8220288.000       31963.598   0.2  42.4   12179905.000
14/06/08 21:48     8986940.000     8217582.000       31942.576   0.2  42.4   12177634.000
14/06/08 22:00     8985802.000     8215459.500       31921.555   0.2  42.4   12175360.000
14/06/08 22:12     8984663.000     8213335.500       31900.922   0.2  42.4   12173087.000
14/06/08 22:24     8983523.000     8211215.500       31879.510   0.2  42.4   12170815.000
14/06/08 22:36     8982384.000     8209094.500       31858.488   0.2  42.4   12168543.000
14/06/08 22:48     8981245.000     8206973.000       31837.855   0.1  42.4   12166271.000
14/06/08 23:00     8980105.000     8204852.000       31816.445   0.1  42.4   12163999.000
14/06/08 23:12     8978965.000     8202731.000       31795.424   0.1  42.4   12161729.000
14/06/08 23:24     8978360.000     8200026.500       31775.180   0.1  42.4   12159457.000
14/06/08 23:36     8977219.000     8197904.500       31754.158   0.1  42.4   12157184.000
14/06/08 23:48     8976080.000     8195785.500       31732.357   0.1  42.4   12154914.000
14/06/09 00:00     8974942.000     8193665.000       31711.336   0.1  42.4   12152643.000
14/06/09 00:12     8973803.000     8191545.000       31690.314   0.1  42.4   12150371.000
14/06/09 00:24     8972661.000     8189426.000       31670.072   0.1  42.4   12148101.000
14/06/09 00:36     8971521.000     8187309.000       31648.271   0.1  42.4   12145831.000
14/06/09 00:48     8970916.000     8184605.000       31627.250   0.1  42.4   12143561.000
14/06/09 01:00     8969774.000     8182486.500       31606.617   0.1  42.4   12141291.000
14/06/09 01:12     8968635.000     8180368.500       31584.816   0.1  42.4   12139021.000
14/06/09 01:24     8967494.000     8178251.000       31564.184   0.1  42.4   12136751.000
14/06/09 01:36     8966357.000     8176132.500       31542.383   0.1  42.4   12134483.000
14/06/09 01:48     8965216.000     8174014.500       31521.752   0.1  42.4   12132213.000
14/06/09 02:00     8964075.000     8171897.500       31500.729   0.1  42.4   12129944.000
14/06/09 02:12     8962933.000     8169781.500       31480.098   0.1  42.3   12127675.000
14/06/09 02:24     8962326.000     8167079.500       31458.686   0.1  42.3   12125406.000
14/06/09 02:36     8961186.000     8164963.000       31438.053   0.1  42.3   12123138.000
14/06/09 02:48     8960046.000     8162847.500       31417.031   0.1  42.3   12120870.000
14/06/09 03:00     8958905.000     8160732.500       31395.621   0.1  42.3   12118601.000
14/06/09 03:12     8957766.000     8158615.500       31374.600   0.1  42.3   12116334.000
14/06/09 03:24     8956625.000     8156499.500       31353.576   0.1  42.3   12114067.000
14/06/09 03:36     8955485.000     8154385.500       31332.555   0.1  42.3   12111799.000
14/06/09 03:48     8954874.000     8151687.000       31311.922   0.1  42.3   12109531.000
14/06/09 04:00     8953735.000     8149571.000       31290.512   0.1  42.3   12107264.000
14/06/09 04:12     8952595.000     8147455.500       31269.490   0.1  42.3   12104997.000
14/06/09 04:24     8951455.000     8145341.500       31248.078   0.1  42.3   12102731.000
14/06/09 04:36     8950313.000     8143228.500       31227.447   0.1  42.3   12100465.000
14/06/09 04:48     8949174.000     8141113.000       31205.646   0.1  42.3   12098199.000
14/06/09 05:00     8948034.000     8139001.000       31184.625   0.1  42.3   12095933.000
14/06/09 05:12     8946891.000     8136888.000       31163.604   0.1  42.3   12093666.000
14/06/09 05:24     8946280.000     8134191.000       31142.971   0.1  42.3   12091401.000
14/06/09 05:36     8945140.000     8132077.500       31121.949   0.1  42.3   12089135.000
14/06/09 05:48     8943998.000     8129966.000       31101.316   0.1  42.3   12086869.000
14/06/09 06:00     8942856.000     8127853.000       31079.904   0.1  42.3   12084604.000
14/06/09 06:12     8941716.000     8125741.500       31058.494   0.1  42.3   12082340.000
14/06/09 06:24     8940576.000     8123630.000       31037.473   0.1  42.3   12080075.000
14/06/09 06:36     8939434.000     8121518.000       31016.840   0.1  42.3   12077811.000
14/06/09 06:48     8938822.000     8118824.500       30995.428   0.1  42.2   12075546.000
14/06/09 07:00     8937681.000     8116714.000       30974.406   0.1  42.2   12073282.000
14/06/09 07:12     8936540.000     8114602.500       30952.996   0.1  42.2   12071018.000
14/06/09 07:24     8935400.000     8112489.500       30932.752   0.1  42.2   12068754.000
14/06/09 07:36     8934257.000     8110380.000       30910.951   0.1  42.2   12066491.000
14/06/09 07:48     8933118.000     8108268.500       30890.320   0.1  42.2   12064226.000
14/06/09 08:00     8931975.000     8106160.000       30869.297   0.1  42.2   12061963.000
14/06/09 08:12     8930833.000     8104050.000       30847.887   0.1  42.2   12059701.000
14/06/09 08:24     8930220.000     8101358.500       30826.477   0.1  42.2   12057438.000
14/06/09 08:36     8929079.000     8099251.000       30806.232   0.1  42.2   12055175.000
14/06/09 08:48     8927937.000     8097140.500       30784.822   0.1  42.2   12052912.000
14/06/09 09:00     8926796.000     8095032.000       30763.799   0.1  42.2   12050650.000
